STATION,NAME,DATE,AWND,PRCP,SNOW,TAVG
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2011-06,12.3,1.11,0,83.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2011-07,12.1,0.02,0,85.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2011-08,11.4,0.28,0,87.7
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2011-09,9.4,0.79,0,83.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2011-10,10.3,1.95,0,74.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2011-11,13.2,0.34,0,67.6
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2011-12,12.5,1.19,0,59.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2012-01,11.4,0.45,0,62.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2012-02,11.9,4.1,0,63.1
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2012-03,14.5,1.35,0,72.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2012-04,13.6,2.58,0,77.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2012-05,10.7,2.95,0,79.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2012-06,9.6,1.54,0,84.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2012-07,9.6,1.34,0,86
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2012-08,11,0.12,0,88.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2012-09,9.8,3.59,0,83.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2012-10,11,0.19,0,77.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2012-11,10.1,0.59,0,69.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2012-12,12.1,0.04,0,65.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2013-01,12.5,1.25,0,60.2
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2013-02,12.8,0.44,0,65
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2013-03,14.3,0.06,0,67.7
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2013-04,15,1.58,0,72.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2013-05,15.9,1.4,0,80
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2013-06,12.3,2.34,0,86.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2013-07,10.7,2.73,0,85.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2013-08,9.4,1.21,0,86.7
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2013-09,8.9,6.31,0,84.2
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2013-10,10.1,2.46,0,77.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2013-11,11.6,3.4,0,63.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2013-12,10.5,0.29,0,56.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2014-01,11,0.68,0,54.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2014-02,11.4,0.24,0,59.1
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2014-03,12.3,1.65,0,63.2
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2014-04,13.2,0.5,0,73.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2014-05,14.3,4.04,0,76.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2014-06,15,1.41,0,84.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2014-07,11.2,0.74,0,84.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2014-08,11.4,4.59,0,86.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2014-09,9.8,6.02,0,81.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2014-10,9.4,5.63,0,76.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2014-11,11.4,2.85,0,61.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2014-12,10.5,1.04,0,61.7
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2015-01,10.5,2.04,0,52.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2015-02,11.9,1.41,0,57.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2015-03,10.1,6.13,0,63.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2015-04,12.5,6.37,0,74.1
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2015-05,14.8,14.32,0,79.1
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2015-06,9.4,1.63,0,82.7
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2015-07,12.8,1.19,0,85.6
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2015-08,10.1,2.93,0,85.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2015-09,8.7,2.46,0,82.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2015-10,10.5,3.24,0,76.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2015-11,11.9,2.43,0,66.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2015-12,12.3,0.89,0,62.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2016-01,11,2.08,0,56.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2016-02,12.5,0.21,0,63
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2016-03,13.9,6.54,0,70.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2016-04,12.3,3.4,0,74.7
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2016-05,11.9,6,0,79.6
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2016-06,8.5,2.95,0,83.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2016-07,12.8,0,0,86.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2016-08,9.8,4.12,0,85.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2016-09,8.1,3.06,0,84.7
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2016-10,8.5,0.94,0,78.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2016-11,10.5,1.25,0,71.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2016-12,11.6,2.21,0,62.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2017-01,13.2,0.27,0,62.7
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2017-02,13.4,2.57,0,70
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2017-03,14.3,4.99,0,70.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2017-04,14.8,2.22,0,74.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2017-05,12.8,3.22,0,78.1
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2017-06,9.2,1.94,0,83.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2017-07,9.4,1.28,0,84.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2017-08,11,5.89,0,84.6
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2017-09,10.3,1.46,0,81.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2017-10,9.6,2.47,0,73.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2017-11,10.7,0.23,0,70
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2017-12,10.5,4.39,1,56.6
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2018-01,11.2,1.28,0,53.1
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2018-02,14.1,0.46,0,64.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2018-03,13.6,2.01,0,70.6
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2018-04,14.1,0.26,0,70.7
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2018-05,11.9,0.68,0,79.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2018-06,12.3,10.13,0,83.6
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2018-07,8.7,4.52,0,83.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2018-08,10.3,1.25,0,85.2
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2018-09,8.7,13.37,0,81.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2018-10,11,2.58,0,73.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2018-11,11,3.2,0,62.7
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2018-12,11.2,0.81,0,59.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2019-01,11.4,1.73,0,57.7
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2019-02,11.4,0.69,0,62.7
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2019-03,13,1.03,0,65.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2019-04,13.6,3.05,0,72.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2019-05,14.8,1.86,0,80.7
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2019-06,10.5,2.61,0,85.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2019-07,10.5,0.57,0,85.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2019-08,10.3,0.2,0,87.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2019-09,9.8,4.19,0,85
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2019-10,11.4,1.39,0,75.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2019-11,10.5,4.27,0,63.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2019-12,9.6,4.02,0,61.1
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2020-01,11.9,0.81,0,62.6
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2020-02,13,0.35,0,61
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2020-03,15.4,0.26,0,73.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2020-04,12.5,0.95,0,74.7
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2020-05,12.1,5.28,0,79.2
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2020-06,9.4,4.52,0,80.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2020-07,11,4.02,0,85
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2020-08,8.7,0.2,0,85.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2020-09,10.5,5.5,0,81.2
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2020-10,9.6,1.02,0,74.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2020-11,9.8,1.33,0,70.1
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2020-12,10.7,1.71,0,58.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2021-01,11,1.39,0,58.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2021-02,13.6,0.35,0,55.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2021-03,14.1,2.56,0,67.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2021-04,12.3,1.62,0,71.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2021-05,11.2,10.83,0,77.2
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2021-06,8.3,4.01,0,83.1
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2021-07,7.6,9.28,0,83.6
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2021-08,8.7,1.49,0,85.1
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2021-09,8.7,7.44,0,82.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2021-10,9.4,6.52,0,76.6
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2021-11,9.8,0.67,0,65.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2021-12,11.6,0.66,0,68.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2022-01,11.2,2.31,0,56
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2022-02,12.8,0.24,0,54.2
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2022-03,14.8,0.7,0,64.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2022-04,16.8,0.24,0,77.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2022-05,15.2,2.7,0,81.6
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2022-06,10.5,0.27,0,83.7
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2022-07,11.4,0.54,0,85.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2022-08,9.2,11.21,0,85.7
